pseudocode,total_tch,male,female,transgender,gen_tch,sc_tch,st_tch,obc_tch,regular,contract,part_time,below_graduate,graduate,post_graduate_and_above,trained_comp,class_taught_pr,class_taught_upr,class_taught_pr_upr,class_taught_sec_only,class_taught_hsec_only,class_taught_upr_sec,class_taught_sec_hsec,class_taugt_pre_primary_only,class_taught_pr_and_pre_pri,teacher_involve_non_training_assignment,diploma_certificate,bachelor_of_ee,bed_equivalent,med_equivalent,other,none,diploma_special_edu,pursuing_rpc,diploma_ele_edu,early_childhood_tch,bed_nursery,trained_cwsn,Cluster,Deficit_Tier
1654362,2,1,1,0,1,0,0,1,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Server Deficit
1659261,7,3,4,0,2,2,1,2,7,0,0,2,3,2,1,3,3,1,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
1668513,2,1,1,0,1,0,0,1,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
1681315,14,11,3,0,1,3,5,5,14,0,0,2,2,10,1,3,0,2,1,3,1,4,0,0,0,0,0,12,0,0,0,0,0,2,0,0,0,2,Well Equipped
1681725,2,2,0,0,0,0,1,1,2,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Server Deficit
1682677,6,3,3,0,1,1,0,4,6,0,0,1,2,3,5,2,4,0,0,0,0,0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,1,1,Moderate Deficit
1687839,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
1688046,2,2,0,0,1,0,0,1,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
1688112,12,10,2,0,1,0,4,7,12,0,0,2,2,8,10,3,2,0,1,0,5,1,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,2,Well Equipped
1692917,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
1695248,2,0,2,0,0,0,0,2,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Server Deficit
1709229,2,0,2,0,0,0,1,1,2,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Server Deficit
1715292,21,9,12,0,5,2,0,14,21,0,0,1,10,10,7,3,0,10,1,0,3,3,0,1,2,0,0,11,0,0,8,0,0,2,0,0,0,2,Well Equipped
1722519,18,17,1,0,3,5,5,5,14,3,1,4,4,10,9,7,2,1,0,0,3,5,0,0,2,2,0,13,0,2,1,0,0,0,0,0,0,2,Well Equipped
1732279,8,8,0,0,1,1,2,4,8,0,0,2,4,2,4,3,4,1,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,1,0,0,0,1,Moderate Deficit
1734429,7,5,2,0,0,0,6,1,7,0,0,2,2,3,7,0,3,0,1,0,1,2,0,0,0,0,3,0,0,4,0,0,0,0,0,0,7,1,Moderate Deficit
1735574,7,5,2,0,2,1,0,4,7,0,0,0,4,3,2,4,3,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,1,1,Moderate Deficit
1748784,2,1,1,0,0,0,0,2,2,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Server Deficit
1751714,7,5,2,0,0,1,0,6,7,0,0,0,6,1,0,3,4,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,1,0,0,0,1,Moderate Deficit
1759992,8,4,4,0,4,2,0,2,8,0,0,0,3,5,0,3,4,1,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
1761397,8,8,0,0,0,1,3,4,8,0,0,0,2,6,3,1,0,1,0,1,4,1,0,0,0,0,0,6,0,1,0,0,0,1,0,0,0,1,Moderate Deficit
1763325,2,2,0,0,0,1,1,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
1774044,7,5,2,0,2,2,2,1,7,0,0,2,2,3,3,2,0,1,0,3,1,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
1778209,2,2,0,0,0,0,2,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Server Deficit
1787672,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
1788877,8,7,1,0,3,1,0,4,8,0,0,0,5,3,0,0,1,1,2,0,4,0,0,0,0,0,1,5,0,0,2,0,0,0,0,0,0,1,Moderate Deficit
1793640,8,2,6,0,1,0,0,7,8,0,0,0,6,2,2,2,2,4,0,0,0,0,0,0,1,1,0,5,0,1,1,0,0,0,0,0,0,1,Moderate Deficit
1795552,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Server Deficit
1797379,7,7,0,0,1,1,5,0,7,0,0,1,5,1,2,2,2,3,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
1798440,2,2,0,0,0,0,1,1,2,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
1801693,2,0,2,0,1,0,0,1,2,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
1805793,10,10,0,0,2,2,1,5,10,0,0,0,3,7,0,2,0,2,0,0,4,2,0,0,0,2,0,7,0,1,0,0,0,0,0,0,0,1,Moderate Deficit
1813489,16,9,7,0,5,1,2,8,15,1,0,1,4,11,2,3,2,0,2,2,5,2,0,0,0,1,0,11,1,1,2,0,0,0,0,0,0,2,Well Equipped
1821083,11,4,7,0,0,0,0,11,2,9,0,0,9,2,5,6,0,5,0,0,0,0,0,0,10,0,0,4,0,0,6,0,0,1,0,0,5,1,Moderate Deficit
1823103,4,2,2,0,2,1,0,1,4,0,0,1,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,Server Deficit
1827319,12,12,0,0,4,2,2,4,12,0,0,3,5,4,9,4,2,0,0,1,3,2,0,0,0,0,0,8,0,0,0,0,0,4,0,0,1,2,Well Equipped
1827710,2,2,0,0,0,0,1,1,2,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
1838316,5,4,1,0,1,2,0,2,5,0,0,0,4,1,3,2,3,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
1842732,5,4,1,0,0,0,0,5,3,2,0,0,3,2,2,5,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,Server Deficit
1854364,10,6,4,0,0,0,0,10,10,0,0,2,3,5,2,3,3,4,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,1,Moderate Deficit
1854719,10,7,3,0,3,1,0,6,10,0,0,1,4,5,0,4,5,1,0,0,0,0,0,0,0,0,2,6,0,1,0,0,0,1,0,0,0,1,Moderate Deficit
1856096,16,15,1,0,6,2,0,8,15,1,0,0,12,4,2,1,3,1,3,8,0,0,0,0,0,0,0,10,0,2,4,0,0,0,0,0,0,2,Well Equipped
1857189,8,2,6,0,1,3,0,4,8,0,0,0,4,4,6,3,5,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,1,0,0,0,1,Moderate Deficit
1858809,2,1,1,0,1,0,1,0,2,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Server Deficit
1863492,2,1,1,0,1,1,0,0,1,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Server Deficit
1865444,6,5,1,0,1,0,3,2,6,0,0,0,4,2,0,2,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
1869398,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Server Deficit
1871449,2,2,0,0,2,0,0,0,2,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,Server Deficit
1873379,2,2,0,0,0,2,0,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Server Deficit
1877722,7,7,0,0,1,2,2,2,7,0,0,0,4,3,1,5,2,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
1879540,4,3,1,0,1,0,0,3,4,0,0,0,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,Server Deficit
1883412,2,2,0,0,0,0,1,1,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
1886889,6,6,0,0,1,0,2,3,6,0,0,1,1,4,1,2,4,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
1892574,17,7,10,0,12,1,1,3,17,0,0,0,11,6,0,2,4,3,2,0,6,0,0,0,1,0,0,11,0,1,4,0,0,1,0,0,0,2,Well Equipped
1893904,8,5,3,0,1,0,2,5,8,0,0,1,3,4,0,2,3,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,1,Moderate Deficit
1895132,2,2,0,0,1,1,0,0,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
1905035,16,8,8,0,0,0,0,16,0,14,2,3,9,4,3,8,5,3,0,0,0,0,0,0,0,3,0,5,0,1,7,0,0,0,0,0,0,1,Moderate Deficit
1916789,5,4,1,0,0,0,4,1,5,0,0,0,2,3,0,0,5,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
1921269,6,6,0,0,0,2,2,2,6,0,0,2,1,3,1,2,3,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,1,Moderate Deficit
1926346,6,4,2,0,2,0,1,3,6,0,0,1,3,2,4,2,3,1,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,1,0,0,0,1,Moderate Deficit
1926870,2,2,0,0,0,0,2,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Server Deficit
1927136,2,1,1,0,0,0,2,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Server Deficit
1940745,6,3,3,0,2,2,0,2,6,0,0,0,4,2,0,2,3,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,1,Moderate Deficit
1941713,10,9,1,0,5,0,1,4,10,0,0,0,7,3,0,5,4,1,0,0,0,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0,0,1,Moderate Deficit
1943549,7,5,2,0,5,0,0,2,7,0,0,1,2,4,2,2,0,5,0,0,0,0,0,0,0,3,0,3,0,1,0,0,0,0,0,0,0,1,Moderate Deficit
1953940,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
1955436,18,5,13,0,5,4,1,8,18,0,0,1,0,17,11,6,3,0,3,0,2,2,2,0,0,1,0,16,0,1,0,0,0,0,0,0,2,2,Well Equipped
1963409,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
1963840,2,1,1,0,0,0,0,2,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Server Deficit
1968340,40,12,28,0,28,2,1,9,18,22,0,2,8,30,36,10,5,5,1,3,8,2,4,2,0,2,0,24,3,3,6,1,0,1,0,0,0,2,Well Equipped
1969487,9,6,3,0,3,0,0,6,8,1,0,0,5,4,1,1,2,0,4,0,2,0,0,0,0,0,0,7,0,1,0,0,0,1,0,0,0,1,Moderate Deficit
1970494,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
1971342,2,2,0,0,1,0,0,1,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
1989447,2,2,0,0,0,0,2,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Server Deficit
1993311,11,9,2,0,3,1,4,3,11,0,0,4,5,2,0,5,4,2,0,0,0,0,0,0,1,1,0,6,0,0,0,0,0,3,1,0,0,1,Moderate Deficit
1994320,6,4,2,0,1,0,1,4,6,0,0,0,4,2,0,2,3,1,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
1995645,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
1997345,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Server Deficit
1998002,5,2,3,0,0,0,0,5,4,1,0,1,3,1,0,0,5,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,1,Moderate Deficit
2009052,14,8,6,0,6,0,0,8,14,0,0,5,5,4,0,4,1,0,6,0,1,2,0,0,0,0,1,10,0,0,1,0,0,2,0,0,1,2,Well Equipped
2009944,16,10,6,0,1,2,6,7,4,10,2,0,10,6,1,1,1,5,5,1,2,1,0,0,4,0,0,10,1,1,3,0,0,1,0,0,0,2,Well Equipped
2014817,4,2,2,0,0,0,0,4,4,0,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
2022170,2,0,2,0,1,0,1,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
2024465,2,1,1,0,0,0,0,2,0,2,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Server Deficit
2026400,14,9,5,0,4,2,0,8,14,0,0,1,10,3,0,3,3,1,1,0,6,0,0,0,6,1,0,9,0,1,0,0,0,3,0,0,0,2,Well Equipped
2030301,4,1,3,0,3,0,0,1,0,4,0,0,1,3,2,4,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,Server Deficit
2034213,9,9,0,0,1,3,3,2,9,0,0,3,2,4,1,5,4,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,1,0,0,1,Moderate Deficit
2035619,2,2,0,0,0,0,1,1,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
2060917,2,2,0,0,1,0,0,1,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Server Deficit
2063005,3,3,0,0,0,0,1,2,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,Server Deficit
2067018,6,5,1,0,1,1,3,1,6,0,0,1,1,4,0,2,4,0,0,0,0,0,0,0,2,1,0,5,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
2069650,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Server Deficit
2070703,13,3,10,0,9,2,1,1,5,8,0,1,6,6,4,1,0,5,3,0,2,1,1,0,2,0,0,7,0,0,6,0,0,0,0,0,4,2,Well Equipped
2072469,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Server Deficit
2072922,11,10,1,0,3,2,3,3,11,0,0,2,6,3,6,3,1,0,1,0,4,2,0,0,0,3,0,7,0,1,0,0,0,0,0,0,0,2,Well Equipped
2073946,2,1,1,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
2074607,3,3,0,0,1,0,0,2,3,0,0,2,1,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,Server Deficit
2078444,6,4,2,0,4,0,0,2,6,0,0,1,1,4,0,2,2,2,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
2081611,12,5,7,0,4,2,0,6,12,0,0,0,3,9,2,4,7,1,0,0,0,0,0,0,0,0,0,9,0,1,0,1,0,1,0,0,1,1,Moderate Deficit
2082598,14,12,2,0,2,6,2,4,14,0,0,0,10,4,3,3,2,0,0,1,6,2,0,0,0,1,0,9,0,3,0,0,0,1,0,0,2,2,Well Equipped
2087549,5,4,1,0,1,2,0,2,5,0,0,0,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,Moderate Deficit
2088555,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
2088967,15,6,9,0,11,0,0,4,15,0,0,4,9,2,4,12,0,2,0,0,0,0,0,1,11,1,0,9,0,2,3,0,0,0,0,0,8,2,Well Equipped
2089851,10,6,4,0,1,2,2,5,10,0,0,2,4,4,1,4,6,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,2,0,0,1,1,Moderate Deficit
2090835,21,14,7,0,5,3,3,10,21,0,0,0,8,13,3,2,3,0,2,11,2,1,0,0,0,0,0,18,1,1,1,0,0,0,0,0,0,2,Well Equipped
2097198,3,1,2,0,0,0,1,2,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
2103901,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Server Deficit
2112334,3,1,2,0,3,0,0,0,0,3,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,Server Deficit
2112661,6,3,3,0,2,1,0,3,6,0,0,3,0,3,0,2,4,0,0,0,0,0,0,0,6,2,0,4,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
2118195,2,2,0,0,0,0,2,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Server Deficit
2118911,15,4,11,0,9,0,3,3,15,0,0,1,3,11,2,5,4,0,0,1,5,0,0,0,0,2,1,12,0,0,0,0,0,0,0,0,0,2,Well Equipped
2126459,2,2,0,0,0,0,0,2,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,Server Deficit
2136489,11,6,5,0,2,3,2,4,11,0,0,1,4,6,2,2,1,1,1,0,6,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,1,Moderate Deficit
2141853,2,2,0,0,0,0,2,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Server Deficit
2147035,10,7,3,0,0,0,1,9,10,0,0,0,8,2,5,0,0,1,0,0,9,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,1,Moderate Deficit
2151707,5,4,1,0,1,2,2,0,5,0,0,0,3,2,0,4,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,Server Deficit
2154988,11,4,7,0,3,0,0,8,3,8,0,0,7,4,5,4,2,5,0,0,0,0,0,0,0,0,0,4,0,1,6,0,0,0,0,0,0,1,Moderate Deficit
2156542,19,9,10,0,2,6,2,9,19,0,0,3,4,12,7,2,2,1,3,5,0,4,1,1,7,0,2,11,1,4,1,0,0,0,0,0,1,2,Well Equipped
2163752,10,7,3,0,2,2,2,4,10,0,0,1,2,7,2,2,1,2,3,0,2,0,0,0,1,2,0,8,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
2175100,2,2,0,0,1,0,0,1,2,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
2175502,2,1,1,0,0,0,0,2,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Server Deficit
2176437,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Server Deficit
2177437,2,1,1,0,0,0,0,2,1,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Server Deficit
2185554,2,2,0,0,0,0,2,0,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
2185896,4,4,0,0,2,0,1,1,4,0,0,0,1,3,0,0,3,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,Server Deficit
2188325,11,7,4,0,4,1,4,2,11,0,0,1,5,5,4,1,0,2,0,2,4,2,0,0,0,0,1,9,0,1,0,0,0,0,0,0,0,2,Well Equipped
2188770,7,7,0,0,1,0,1,5,6,1,0,0,5,2,0,1,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,1,Moderate Deficit
2188862,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
2189852,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
2194101,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Server Deficit
2196236,16,10,6,0,3,4,1,8,0,16,0,3,6,7,0,0,0,6,5,5,0,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,2,Well Equipped
2199687,2,1,1,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
2199797,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
2200770,12,10,2,0,3,0,0,9,12,0,0,0,3,9,3,0,0,3,0,0,2,7,0,0,3,2,0,8,0,1,0,0,0,1,0,0,5,2,Well Equipped
2207252,2,1,1,0,0,1,1,0,2,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
2207326,11,11,0,0,1,2,3,5,11,0,0,3,2,6,5,3,2,0,3,0,1,2,0,0,0,2,1,7,0,1,0,0,0,0,0,0,0,1,Moderate Deficit
2210366,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Server Deficit
2220339,16,12,4,0,4,1,3,8,13,3,0,3,1,12,11,5,2,1,0,2,3,3,0,0,0,1,1,11,0,1,0,0,0,2,0,0,0,2,Well Equipped
2220533,7,6,1,0,1,1,0,5,7,0,0,0,3,4,0,2,4,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,1,Moderate Deficit
2224870,2,1,1,0,0,2,0,0,2,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Server Deficit
2226267,2,0,2,0,0,0,2,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Server Deficit
2237571,2,2,0,0,1,0,0,1,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
2238853,7,7,0,0,0,1,3,3,7,0,0,0,2,5,4,3,3,1,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,1,1,Moderate Deficit
2239879,13,13,0,0,4,3,2,4,13,0,0,1,4,8,1,2,2,0,1,1,4,3,0,0,0,0,0,9,1,1,0,0,0,2,0,0,0,2,Well Equipped
2242470,2,2,0,0,0,0,1,1,2,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
2247697,10,10,0,0,1,2,4,3,10,0,0,2,3,5,7,2,1,3,2,0,0,2,0,0,0,1,0,8,0,1,0,0,0,0,0,0,0,1,Moderate Deficit
2250612,16,14,2,0,0,3,5,8,16,0,0,2,4,10,15,2,0,2,0,3,5,4,0,0,0,0,0,13,0,1,1,0,0,1,0,0,0,2,Well Equipped
2251044,2,2,0,0,1,0,0,1,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Server Deficit
2257817,2,2,0,0,1,1,0,0,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
2260565,2,2,0,0,2,0,0,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
2265448,9,6,3,0,0,0,0,9,0,8,1,0,3,6,4,0,0,2,0,1,4,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
2265830,5,1,4,0,4,1,0,0,2,3,0,1,3,1,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,Moderate Deficit
2270283,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
2275667,3,2,1,0,2,0,0,1,3,0,0,2,1,0,1,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
2288300,8,4,4,0,4,0,3,1,8,0,0,6,2,0,8,8,0,0,0,0,0,0,0,0,8,5,1,1,0,0,1,0,0,0,0,0,8,1,Moderate Deficit
2290698,6,2,4,0,2,0,0,4,6,0,0,0,2,4,0,3,3,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,1,Moderate Deficit
